 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
11469467;"Pícaros, la gran epopeya del hambre";"";"1";"0";"";"";"2021-10-23 00:00:00.0";"2021-10-23 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=18b7382a0a20c710VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cce43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Antonio Machado (San Blas - Canillejas)";"1";"CALLE";"SAN ROMÁN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447255";"4474591";"40.42027705095574";"-3.621741078700336";"/contenido/actividades/TeatroPerformance";"";
11482744;"Pilates en familia";"";"1";"1";"S";"";"2021-10-02 00:00:00.0";"2021-10-30 23:59:00.0";"10:45";"Creamos un espacio de crecimiento donde, a través del pilates, madres e hijas/os aprendemos a respirar mejor, concentrarnos, relajarnos, estirarnos y conocer mejor nuestro universo corporal y emocional. Un buen momento para pararnos y acompañar a nuestras/os hijas/os en su crecimiento interior.  Sábado 2, 9, 16, 23 y 30 de octubre de 10:45 a 11:45 h.Actividad dirigida a mujeres y sus hijos e hijas entre 6 y 12 años.Se solicita inscripción previa.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b77f5ca83263c710VgnVCM2000001f4a900aRCRD";"Cuerpo y movimiento";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1848b3c5a666710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b6882025c4b2610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Lucrecia Pérez. Fuencarral-El Pardo";"1";"CALLE";"MANRESA";"1";"FUENCARRAL-EL PARDO";"VALVERDE";"28034";"441386";"4482508";"40.49120609425076";"-3.6916379633219116";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11459345;"Pilotando la nave espacial Tierra";"";"1";"0";"";"";"2021-11-26 00:00:00.0";"2021-11-26 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=afc7c393efaab710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7337cbf06c81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Alfredo Kraus (Fuencarral - El Pardo)";"1";"GLORIETA";"PRADERA DE VAQUERIZAS";"9";"FUENCARRAL-EL PARDO";"MIRASIERRA";"28035";"438848";"4482487";"40.49082275610172";"-3.7216054330053647";"/contenido/actividades/1ciudad21distritos";"/usuario/Niños,/usuario/Familias";
11459344;"Pilotando la nave espacial Tierra";"";"1";"0";"";"";"2021-11-20 00:00:00.0";"2021-11-20 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac7c393efaab710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69188899fc81c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Valdebernardo (Vicálvaro)";"1";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"CASCO H.VICALVARO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/1ciudad21distritos";"/usuario/Niños,/usuario/Familias";
11463317;"Pinceles y cinceles";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-09-16 00:00:00.0";"2021-12-15 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7591f5f20e9cb710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc581e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Huerta de la Salud (Hortaleza)";"1";"CALLE";"MAR DE LAS ANTILLAS";"8";"HORTALEZA";"PINAR DEL REY";"28033";"445279";"4480662";"40.47484735634347";"-3.645543866498554";"/contenido/actividades/Exposiciones";"";
11418033;"Pinocchio";"";"0";"1";"S,D";"";"2021-12-25 00:00:00.0";"2021-12-26 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d72bbb42ace1a710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fernán Gómez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441476";"4475151";"40.424926347610764";"-3.6899208519663427";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias,/usuario/Mayores";
10657294;"Plantas carnívoras";"";"1";"0";"";"";"2021-10-30 00:00:00.0";"2021-10-30 23:59:00.0";"17:00";"Taller familiarl. Conoce algunos secretos de estas 'inocentes plantas' Horario de 17 a 12  Familias con menores de 17 a 18:30 años. Número de plazas: 9 Es necesario inscribirse en el CIN de manera presencial  o a través del correo electrónico. En el CIN Montecarmelo, en el teléfono: 917359634 y en el correo electrónico cinmontecarmelo@yahoo.com";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ee35b6376422610VgnVCM2000001f4a900aRCRD";"Actividades. Centro de Interpretación de la Naturaleza Montecarmelo. Octubre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=97fbb1980a322610VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8f6f3633dcd4f010VgnVCM1000000b205a0aRCRD";"Centro de Interpretación de la Naturaleza Montecarmelo (Fuencarral - El Pardo)";"1";"AVENIDA";"SANTUARIO DE VALVERDE";"77";"FUENCARRAL-EL PARDO";"EL GOLOSO";"28049";"441567";"4484969";"40.51337745339972";"-3.6897406722711366";"/contenido/actividades/CursosTalleres";"/usuario/Niños,/usuario/Familias";
11413734;"Plataforma";"";"0";"1";"L,M,X,J,V,S,D";"";"2022-05-03 00:00:00.0";"2022-06-12 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cca35c6d93af9710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD";"Teatro Español";"1";"CALLE";"PRINCIPE";"25";"CENTRO";"CORTES";"28012";"440597";"4474036";"40.41482868269558";"-3.7001663599562105";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11295236;"Plumas para estas alas";"";"1";"1";"V";"17/3/2021;9/6/2021;15/10/2021;22/10/2021;";"2021-10-08 00:00:00.0";"2021-10-29 23:59:00.0";"10:30";"Te proponemos este taller de escritura creativa en el que echar a volar tu imaginación y explorar y transformar tu mundo y el que te rodea. ¿Nos lo cuentas? Contamos contigo, ¡apúntate!  Viernes 8 y 29 de octubre de 10:30 a 12 h. Imprescindible inscripción previa.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af2cb72dd89a6710VgnVCM1000001d4a900aRCRD";"Escritura creativa";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=760910b636686710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3ab855a64315610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Carme Chacón. Hortaleza";"1";"CALLE";"MATAPOZUELOS";"2";"HORTALEZA";"CANILLAS";"28043";"444876";"4479190";"40.46155641637237";"-3.6501714580414126";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11418049;"Praga, 1941";"";"0";"1";"M,X,J,V,S,D";"";"2022-05-04 00:00:00.0";"2022-05-15 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=25bbbb42ace1a710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fernán Gómez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441476";"4475151";"40.424926347610764";"-3.6899208519663427";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11498485;"Presentación de la XXXVI Muestra del Libro Infantil y Juvenil";"";"1";"0";"";"";"2021-10-22 00:00:00.0";"2021-10-22 23:59:00.0";"18:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=86ef07c36739c710VgnVCM1000001d4a900aRCRD";"Presentación de la XXXVI Muestra del Libro Infantil y Juvenil";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7acd92c302d9710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c53e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal David Gistau (Salamanca)";"1";"AVENIDA";"TOREROS";"5";"SALAMANCA";"GUINDALERA";"28028";"443092";"4475923";"40.43199309720514";"-3.670929243543714";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"/usuario/Niños,/usuario/Familias";
11472653;"Presentación de libros";"";"1";"0";"";"";"2021-10-26 00:00:00.0";"2021-10-26 23:59:00.0";"19:00";"'VICÁLVARO A TRAVÉS DE LAS ACTAS DE SU AYUNTAMIENTO. HISTORIAS Y SUCESOS: DE 1864 A 1951' 'LUCHAS POR EL PODER EN LA DEFENSA DE UN PUEBLO. ALCALDES Y CONCEJALES EN VICÁLVARO EN SUS ÚLTIMOS CIEN AÑOS (1851- 1951)'   A cargo del autor: AGUSTÍN FERNÁNDEZ ESCUDERO.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3aec9a1b9e0c710VgnVCM1000001d4a900aRCRD";"Actividades en el Centro Cultural el Madroño (Avance de octubre)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=63fd7ba8c0950710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57b63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Madroño (Vicálvaro)";"1";"CALLE";"VILLARDONDIEGO";"36";"VICALVARO";"CASCO H.VICALVARO";"28032";"448357";"4472920";"40.405292721436055";"-3.6086161200017157";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11490315;"Presentación del libro 'Malamente', de Isabel Pose";"";"1";"0";"";"";"2021-10-21 00:00:00.0";"2021-10-21 23:59:00.0";"16:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b23702f9b45c710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f6bb3c7035da610VgnVCM1000001d4a900aRCRD";"Espacio de Igualdad Lucía Sánchez Saornil. San Blas-Canillejas";"2";"PLAZA";"EURIPIDES";"1";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448534";"4477771";"40.449003967549075";"-3.6069161377213526";"/contenido/actividades/RecitalesPresentacionesActosLiterarios";"";
11483674;"Primeras Jornadas de Efemérides Históricas";"";"0";"1";"S,D";"30/10/2021;";"2021-10-16 00:00:00.0";"2021-10-24 23:59:00.0";"";"Primeras Jornadas de Efemérides Históricas que se programan en el Distrito de Hortaleza en torno a hechos históricos que han resultado significativos para occidente y que pueden interesar a los habitantes del Distrito y del resto de Madrid, dando a conocer la Historia de una manera científica y didáctica.   Sábado 16 de octubre, desde las 12:00 horas:   Inauguración Jornadas.  Mesa: Escudo Español; 40 años de oficialidad, más de mil años de Historia.  Con Fernando García-Mercadal, León Arsenal, Miguel Ángel Marín Guzmán, Vicente García-Olaya y Javier Santamarta. Sesión de tarde, desde las 17:00 horas.  50 años de Imagine. Concierto acústico y mesa de debate con José Manuel Simón, Mariam Gimeno, David Calle y Paco Álvarez   Domingo 17 de octubre. Desde las 12:00    Mesa redonda: 450 años de Lepanto. Con Carlos Canales, Alex Claramunt, César Cervera y Javier Santamarta. Sesión de Tarde, desde las 17:00 horas. Exhibición de esgrima renacentista. Espadas en Lepanto, con La Asociación española de Esgrima Antigua.   Sábado 23 de octubre, desde las 12:00    Mesa redonda: 200 años de Napoleón.  Con Enrique Martínez Ruíz, Johnatan Bar, Luis Sorando y Rafael Rodrigo. Sesión de Tarde, desde las 17:00 horas. Recreación y mesa redonda con Asociaciones napoleónicas.   Domingo 24 de octubre, desde las 12:00    Mesa redonda: 80 años de Pearl Harbour.  Con Agustín Saiz, Rubén Villamor, José Alberto Rodrigo  y Rafael Rodrigo. Sesión de Tarde, desde las 17:00 horas. Proyección y cine fórum: películas y documentales sobre Pearl Harbor y photocall. Cierre Jornadas.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=798cd090f663c710VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Sanchinarro";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e14499c9cbd16710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12eb70618510f210VgnVCM1000000b205a0aRCRD";"Centro Cultural Sanchinarro (Hortaleza)";"1";"CALLE";"PRINCESA DE EBOLI";"29";"HORTALEZA";"VALDEFUENTES";"28050";"444469";"4482391";"40.49035310157377";"-3.655261744717257";"/contenido/actividades/ConferenciasColoquios";"";
11253992;"Primos";"";"1";"0";"";"";"2021-10-22 00:00:00.0";"2021-10-22 23:59:00.0";"18:00";"Cine-fórum     Ciclo de Cine Español   Presentación, proyección y coloquio a cargo de Nacho Estrada, crítico de cine. Cuando Diego es abandonado por su novia un día antes de la boda, decide irse con sus dos primos al pueblo donde veraneaban de pequeños, Comillas, con tal de recuperar al primer amor de Diego: Martina. Allí, Diego, su primo Julián y su primo José Miguel se reencontrarán con su pasado y personas que formaran parte de él, como los irreconciliables el Bachi y su hija Clara";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bcbff5c617965710VgnVCM2000001f4a900aRCRD";"Actividades. Centro Cultural La Vaguada (Fuencarral - El Pardo). Mayo 2021";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=060757fa9e3cf510VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09691e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural La Vaguada (Fuencarral - El Pardo)";"1";"AVENIDA";"MONFORTE DE LEMOS";"38";"FUENCARRAL-EL PARDO";"EL PILAR";"28029";"439894";"4481167";"40.47900813206291";"-3.709138377702435";"/contenido/actividades/CineActividadesAudiovisuales";"";
11320897;"Programa de radio: Las Karmaleónicas. 'Primera temporada'";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-10-04 00:00:00.0";"2021-10-31 23:59:00.0";"";"Aprovecha los ratos en la playa, los viajes en coche o mientras realizas cualquier actividad para escuchar los siete programas que en esta primera temporada han realizado las compañeras del Carme Chacón. Descubre temas sobre los que reflexionar muy interesantes, conoce las opiniones de otras mujeres y de paso, ¡ponle buena música y alegría a tu verano!Escucha nuestro programa en nuestro canal de Spotify 'Las Karmaleónicas' o a través de nuestro podcast en la plataforma digital IVOOX";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e50a0e7a65187710VgnVCM2000001f4a900aRCRD";"Iniciación a la radio";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0742fecce3187710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3ab855a64315610VgnVCM2000001f4a900aRCRD";"Espacio de Igualdad Carme Chacón. Hortaleza";"1";"CALLE";"MATAPOZUELOS";"2";"HORTALEZA";"CANILLAS";"28043";"444876";"4479190";"40.46155641637237";"-3.6501714580414126";"/contenido/actividades/CursosTalleres";"/usuario/Mujeres";
11492758;"Promociones especiales para sanitarios y cuerpos de seguridad del Estado";"En enlace de compra.  Precio normal para público general: 22  euros (Los Pazos de Ulloa)  y 18  euros (Crónico) Precio especial de la campaña: 16  euros (Los Pazos de Ulloa) y 12  euros (Crónico)  Como puedo adquirir las entradas:  La compra se puede realizar en taquilla y on-line. ?Venta de entradas:  T?aquilla física del teatro: HORARIOS: De Martes a Viernes de 10.30 a 14.30 y de 16.30 hasta comienzo de la función.  Sábados, domingos y festivos de 16.30 hasta comienzo de la función.  ?T?aquilla del teatro Venta ONLINE??. AQUÍ Introduce los códigos promocionales en tu compra, para cada obra: Los Pazos de Ulloa           TFG-LPDU Crónico                              TFG-CRN  MÁS INFORMACIÓN:   http://www.teatrofernangomez.es Email:  gestiondeaudiencias@teatrofernangomez.es / info.tfg@teatrofernangomez.es - Teléfono:  ?913 184 630 / 913 184 631 / 913 184 733 / 913 184 734  Personal sanitario y Cuerpos de Seguridad:  PRESENTAC";"0";"1";"M,X,J,V,S,D";"";"2021-10-09 00:00:00.0";"2021-11-07 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01215e667af5c710VgnVCM1000001d4a900aRCRD";"Promociones especiales para sanitarios y cuerpos de seguridad del Estado";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6215e667af5c710VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fernán Gómez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441476";"4475151";"40.424926347610764";"-3.6899208519663427";"/contenido/actividades/TeatroPerformance";"/usuario/Familias,/usuario/Mayores";
11442054;"Propuestas Vegap 2020";"";"0";"1";"L,M,X,J,V,S,D";"";"2021-10-27 00:00:00.0";"2022-01-10 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=10e115e6e32ea710VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD";"CentroCentro";"1";"PLAZA";"CIBELES";"1";"RETIRO";"LOS JERONIMOS";"28014";"441277";"4474496";"40.419011767401095";"-3.692206111679657";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
11451249;"Proyección online de 'El año que dejamos de jugar'";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-02-04 00:00:00.0";"2022-02-06 23:59:00.0";"";"Anna es una niña judía de nueve años que vive en Berlín durante la época de los años 30. El inminente ascenso de Hitler al poder cambia su vida y la de su familia de manera radical, ya que deciden abandonar el país y huir a Suiza.    Título original:  Als Hitler das rosa Kaninchen Stahl.  Directora: Caroline Link .  Año: 2019 .  País: Alemania .  Actores: Riva Krymalowski ,  Oliver Masucci ,  Carla Juri ,  Justus von Dohnanyi  y Marinus Hohmann.      La película podrá verse online del viernes 4 al domingo 6 de febrero.   El código y el link podrán solicitarse hasta las 15:00 h. del 2 de febrero a través del formulario cuyo enlace se facilitará en esta misma página web en las semanas previas, y se enviarán al correo electrónico que figure en dicho formulario el viernes 4 de febrero.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f91e3a2d9e4b710VgnVCM2000001f4a900aRCRD";"Holocausto: cine y literatura";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5396e17521f2b710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11451255;"Proyección online de 'El caso Collini'";"";"1";"1";"L,M,X,J,V,S,D";"";"2022-03-04 00:00:00.0";"2022-03-06 23:59:00.0";"";"El abogado M?Barek decide defender a un señor acusado de haber asesinado a un respetable hombre de negocios de avanzada edad. A medida que profundiza en la investigación del caso, el abogado destapa uno de los mayores escándalos judiciales de la historia de Alemania.    Título original:  The Collini Case . Director: Marco Kreuzpaintner. Año: 2019. País: Alemania. Actores: Elyas M'Barek, Alexandra Maria Lara, Franco Nero, Heiner Lauterbach Y Stefano Cassetti.     La película podrá verse online del viernes 4 al domingo 6 de marzo.   El código y el link podrán solicitarse hasta las 15:00 h. del 2 de marzo a través del formulario cuyo enlace se facilitará en esta misma página web en las semanas previas, y se enviarán al correo electrónico que figure en dicho formulario el viernes 4 de marzo.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0672e3a2d9e4b710VgnVCM2000001f4a900aRCRD";"Holocausto: cine y literatura";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5396e17521f2b710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11450983;"Proyección online de 'Marguerite Duras. París, 1944' de Emmanuel Finkiel";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-12-03 00:00:00.0";"2021-12-05 23:59:00.0";"";"En la Francia ocupada por los nazis de 1944, la joven y brillante escritora Marguerite Duras participa activamente en la Resistencia junto con su marido, Robert Antelme. Cuando Robert es deportado por la Gestapo, Marguerite se embarca en una lucha desesperada para conseguir que regrese. Corre grandes riesgos y entabla una inquietante relación con el colaboracionista Rabier, sin saber muy bien sus intenciones. Finalmente la guerra termina y las víctimas regresan de los campos, pero ella continúa esperando, encadenada al tormento de la ausencia y la desesperación.  Título original: La douleur. Director: Emmanuel Finkiel. Año: 2017. País: Francia. Actores: Mélanie Thierry, Benoît Magimel, Benjamin Biolay, Shulamit Adar y Grégoire Leprince-Ringuet  La película podrá verse online del viernes 3 al domingo 5 de diciembre.   El código y el link podrán solicitarse hasta las 15:00 h. del 1 de diciembre a través del formulario cuyo enlace se facilitará en esta misma página web en las semanas previas, y se enviarán al correo electrónico que figure en dicho formulario el viernes 3 de diciembre.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dabc048236f3b710VgnVCM1000001d4a900aRCRD";"Holocausto: cine y literatura";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5396e17521f2b710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
11450981;"Proyección online de 'La conspiración del silencio' de Giulio Ricciarelli";"";"1";"1";"L,M,X,J,V,S,D";"";"2021-11-05 00:00:00.0";"2021-11-07 23:59:00.0";"";"Un joven y ambicioso fiscal descubre cómo importantes instituciones alemanas y algunos miembros del gobierno están involucrados en una conspiración cuyo fin es encubrir los crímenes de los nazis de la Segunda Guerra Mundial.   Título original: Im Labyrinth des Schweigens. Director: Giulio Ricciarelli. Año: 2014. País: Alemania. Actores: Alexander Fehling, André Szymanski, Friederike Becht, Johannes Krisch y Hansi Jochmann     La película podrá verse online del viernes 5 al domingo 7 de noviembre.   El código y el link podrán solicitarse hasta las 15:00 h. del 3 de octubre a través del formulario cuyo enlace se facilitará en esta misma página web en las semanas previas, y se enviarán al correo electrónico que figure en dicho formulario el viernes 5 de noviembre.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=867c048236f3b710VgnVCM1000001d4a900aRCRD";"Holocausto: cine y literatura";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5396e17521f2b710VgnVCM2000001f4a900aRCRD";"";"";"";"";"";"";"";"";"";"";"";"";"";"/contenido/actividades/CineActividadesAudiovisuales";"";
